48	14   0.5
8	56   0.5
67	36   0.5
42	61   0.5
65	68   0.5
28	49   0.5
35	17   0.5
77	17   0.5
24	78   0.5
14	25   0.5
52	73   0.5
17	2   0.5
67	47   0.5
63	24   0.5
10	59   0.5
21	28   0.5
32	43   0.5
74	29   0.5
79	51   0.5
77	5   0.5
72	41   0.5
11	25   0.5
58	69   0.5
57	8   0.5
18	52   0.5
43	63   0.5
66	22   0.5
55	77   0.5
14	6   0.5
63	36   0.5
43	47   0.5
4	54   0.5
55	46   0.5
58	17   0.5
69	79   0.5
27	78   0.5
32	35   0.5
43	26   0.5
56	68   0.5
77	63   0.5
13	23   0.5
45	73   0.5
63	25   0.5
42	71   0.5
57	18   0.5
12	28   0.5
8	66   0.5
31	8   0.5
0	31   0.5
28	31   0.5
11	39   0.5
70	66   0.5
21	69   0.5
25	77   0.5
29	2   0.5
62	73   0.5
53	41   0.5
55	3   0.5
78	39   0.5
79	29   0.5
56	7   0.5
7	19   0.5
10	22   0.5
22	43   0.5
11	28   0.5
71	33   0.5
0	37   0.5
27	74   0.5
69	53   0.5
12	75   0.5
44	63   0.5
26	48   0.5
42	27   0.5
2	54   0.5
27	2   0.5
36	16   0.5
11	62   0.5
18	7   0.5
41	76   0.5
14	47   0.5
38	74   0.5
41	26   0.5
59	43   0.5
34	26   0.5
61	2   0.5
64	78   0.5
16	78   0.5
55	79   0.5
65	10   0.5
9	44   0.5
47	56   0.5
72	21   0.5
72	32   0.5
7	13   0.5
8	47   0.5
48	42   0.5
74	13   0.5
44	68   0.5
55	36   0.5
70	20   0.5
