0	9   0.5
49	9   0.5
2	1   0.5
1	7   0.5
53	12   0.5
15	57   0.5
55	40   0.5
18	44   0.5
16	18   0.5
24	12   0.5
4	2   0.5
31	9   0.5
0	4   0.5
2	14   0.5
26	47   0.5
30	55   0.5
4	7   0.5
1	32   0.5
1	54   0.5
41	30   0.5
15	16   0.5
3	6   0.5
7	50   0.5
30	26   0.5
0	25   0.5
15	3   0.5
21	16   0.5
1	0   0.5
36	11   0.5
43	45   0.5
49	12   0.5
19	1   0.5
5	41   0.5
39	1   0.5
37	33   0.5
31	12   0.5
48	18   0.5
56	49   0.5
33	32   0.5
34	16   0.5
22	4   0.5
30	2   0.5
19	18   0.5
5	22   0.5
33	21   0.5
31	16   0.5
21	19   0.5
50	28   0.5
21	39   0.5
18	12   0.5
24	53   0.5
39	46   0.5
0	51   0.5
32	23   0.5
42	25   0.5
13	53   0.5
12	4   0.5
58	32   0.5
44	20   0.5
38	29   0.5
13	52   0.5
3	44   0.5
18	57   0.5
57	11   0.5
9	46   0.5
49	14   0.5
49	6   0.5
18	17   0.5
17	22   0.5
33	16   0.5
3	51   0.5
6	24   0.5
9	43   0.5
44	0   0.5
40	1   0.5
