32	22   0.5
11	10   0.5
34	14   0.5
13	14   0.5
21	33   0.5
27	11   0.5
8	33   0.5
2	17   0.5
22	16   0.5
19	37   0.5
8	34   0.5
12	34   0.5
36	7   0.5
36	19   0.5
9	19   0.5
2	3   0.5
33	5   0.5
36	12   0.5
34	28   0.5
4	32   0.5
14	39   0.5
5	13   0.5
32	18   0.5
6	8   0.5
26	12   0.5
1	23   0.5
38	16   0.5
5	20   0.5
15	0   0.5
35	7   0.5
3	6   0.5
19	14   0.5
7	22   0.5
37	35   0.5
14	34   0.5
14	2   0.5
25	13   0.5
34	7   0.5
2	6   0.5
34	19   0.5
18	26   0.5
28	31   0.5
32	26   0.5
8	6   0.5
24	1   0.5
35	2   0.5
3	18   0.5
3	32   0.5
39	34   0.5
16	25   0.5
