21	25   0.5
37	6   0.5
13	30   0.5
15	3   0.5
27	0   0.5
35	33   0.5
19	33   0.5
36	34   0.5
26	35   0.5
22	21   0.5
16	0   0.5
13	26   0.5
8	34   0.5
15	25   0.5
18	20   0.5
38	16   0.5
8	18   0.5
7	34   0.5
30	17   0.5
33	31   0.5
5	20   0.5
25	1   0.5
28	2   0.5
20	3   0.5
31	6   0.5
5	36   0.5
9	14   0.5
28	33   0.5
21	36   0.5
1	8   0.5
9	16   0.5
9	12   0.5
32	1   0.5
16	6   0.5
10	24   0.5
10	37   0.5
12	7   0.5
9	11   0.5
7	15   0.5
5	29   0.5
11	28   0.5
11	34   0.5
8	22   0.5
8	12   0.5
29	17   0.5
39	21   0.5
0	30   0.5
15	24   0.5
2	22   0.5
29	30   0.5
