56	49   0.5
56	20   0.5
0	43   0.5
6	47   0.5
10	36   0.5
5	33   0.5
36	15   0.5
17	27   0.5
23	28   0.5
23	48   0.5
21	37   0.5
49	13   0.5
36	16   0.5
53	55   0.5
15	28   0.5
42	49   0.5
10	3   0.5
21	6   0.5
8	38   0.5
10	43   0.5
31	4   0.5
2	36   0.5
28	40   0.5
55	39   0.5
11	19   0.5
6	46   0.5
30	14   0.5
8	47   0.5
10	34   0.5
48	39   0.5
41	40   0.5
33	49   0.5
38	57   0.5
28	20   0.5
18	39   0.5
12	7   0.5
38	56   0.5
30	55   0.5
54	30   0.5
28	7   0.5
26	17   0.5
24	58   0.5
42	3   0.5
34	47   0.5
46	20   0.5
59	11   0.5
56	17   0.5
54	14   0.5
24	15   0.5
15	6   0.5
29	3   0.5
40	50   0.5
39	44   0.5
38	36   0.5
53	57   0.5
37	5   0.5
54	24   0.5
28	24   0.5
18	33   0.5
37	50   0.5
2	8   0.5
42	33   0.5
37	12   0.5
3	0   0.5
57	51   0.5
23	2   0.5
37	43   0.5
6	50   0.5
56	11   0.5
15	3   0.5
1	51   0.5
19	17   0.5
0	31   0.5
14	48   0.5
54	45   0.5
