26	24   0.5
7	38   0.5
20	22   0.5
32	28   0.5
37	6   0.5
5	35   0.5
11	12   0.5
7	17   0.5
13	12   0.5
9	30   0.5
1	4   0.5
39	21   0.5
15	20   0.5
21	4   0.5
22	6   0.5
16	6   0.5
35	25   0.5
11	14   0.5
17	37   0.5
1	11   0.5
22	25   0.5
32	10   0.5
35	33   0.5
8	3   0.5
9	22   0.5
13	0   0.5
4	10   0.5
27	35   0.5
18	33   0.5
1	32   0.5
27	36   0.5
6	3   0.5
22	36   0.5
25	18   0.5
13	18   0.5
22	3   0.5
26	4   0.5
31	3   0.5
32	19   0.5
12	24   0.5
13	1   0.5
9	34   0.5
29	15   0.5
27	12   0.5
20	4   0.5
33	32   0.5
7	10   0.5
36	17   0.5
0	29   0.5
19	33   0.5
