51	72   0.5
36	59   0.5
75	59   0.5
39	25   0.5
1	44   0.5
54	39   0.5
15	3   0.5
16	74   0.5
45	55   0.5
59	27   0.5
52	11   0.5
59	55   0.5
76	24   0.5
6	44   0.5
72	9   0.5
27	63   0.5
5	47   0.5
11	4   0.5
18	6   0.5
56	36   0.5
23	28   0.5
53	6   0.5
1	69   0.5
69	16   0.5
71	30   0.5
32	49   0.5
57	4   0.5
10	51   0.5
39	59   0.5
44	71   0.5
47	39   0.5
16	24   0.5
38	11   0.5
57	2   0.5
71	34   0.5
33	10   0.5
34	77   0.5
41	49   0.5
34	6   0.5
36	26   0.5
58	47   0.5
7	39   0.5
27	22   0.5
24	67   0.5
9	32   0.5
34	63   0.5
32	40   0.5
14	9   0.5
21	46   0.5
9	62   0.5
43	39   0.5
0	63   0.5
75	34   0.5
13	42   0.5
19	69   0.5
52	30   0.5
5	36   0.5
74	40   0.5
12	4   0.5
55	44   0.5
1	50   0.5
60	74   0.5
7	41   0.5
63	9   0.5
25	6   0.5
55	31   0.5
54	48   0.5
71	14   0.5
29	52   0.5
12	68   0.5
60	71   0.5
7	31   0.5
42	79   0.5
30	38   0.5
26	47   0.5
11	1   0.5
23	20   0.5
44	2   0.5
8	65   0.5
61	38   0.5
17	6   0.5
21	32   0.5
55	21   0.5
20	14   0.5
64	74   0.5
79	31   0.5
55	46   0.5
37	68   0.5
12	25   0.5
50	72   0.5
68	60   0.5
71	39   0.5
66	49   0.5
79	59   0.5
38	75   0.5
48	46   0.5
18	39   0.5
63	19   0.5
68	11   0.5
78	55   0.5
