30	23   0.5
3	60   0.5
17	21   0.5
95	10   0.5
11	57   0.5
13	18   0.5
66	59   0.5
38	82   0.5
81	43   0.5
15	66   0.5
42	34   0.5
53	90   0.5
23	29   0.5
15	6   0.5
90	62   0.5
50	56   0.5
14	69   0.5
84	89   0.5
90	35   0.5
84	20   0.5
22	77   0.5
26	96   0.5
43	65   0.5
90	3   0.5
69	0   0.5
19	8   0.5
47	13   0.5
31	10   0.5
28	36   0.5
71	75   0.5
65	2   0.5
39	55   0.5
20	76   0.5
16	44   0.5
29	93   0.5
56	62   0.5
12	52   0.5
1	31   0.5
43	5   0.5
38	11   0.5
35	86   0.5
78	38   0.5
38	1   0.5
4	13   0.5
81	38   0.5
96	13   0.5
28	21   0.5
94	42   0.5
29	89   0.5
80	22   0.5
26	27   0.5
25	14   0.5
80	91   0.5
3	0   0.5
30	0   0.5
47	72   0.5
9	90   0.5
68	11   0.5
47	96   0.5
20	50   0.5
45	85   0.5
84	32   0.5
53	5   0.5
41	69   0.5
54	47   0.5
66	73   0.5
31	66   0.5
16	68   0.5
99	47   0.5
66	67   0.5
36	5   0.5
24	49   0.5
80	90   0.5
57	59   0.5
82	54   0.5
30	42   0.5
2	94   0.5
78	89   0.5
4	14   0.5
58	77   0.5
59	51   0.5
17	68   0.5
44	39   0.5
81	25   0.5
86	83   0.5
14	99   0.5
14	44   0.5
74	10   0.5
43	15   0.5
97	79   0.5
39	68   0.5
4	81   0.5
64	82   0.5
74	23   0.5
53	55   0.5
16	45   0.5
52	9   0.5
4	85   0.5
97	10   0.5
84	40   0.5
11	80   0.5
61	84   0.5
4	23   0.5
40	67   0.5
51	22   0.5
61	7   0.5
77	68   0.5
73	34   0.5
56	17   0.5
24	15   0.5
26	42   0.5
90	51   0.5
8	18   0.5
90	18   0.5
37	77   0.5
20	56   0.5
79	3   0.5
2	45   0.5
77	8   0.5
29	73   0.5
27	50   0.5
61	0   0.5
72	9   0.5
2	37   0.5
15	0   0.5
