3	23   0.5
67	66   0.5
27	46   0.5
3	71   0.5
20	62   0.5
42	25   0.5
75	15   0.5
14	9   0.5
71	28   0.5
79	12   0.5
37	71   0.5
56	51   0.5
31	78   0.5
68	54   0.5
59	38   0.5
59	64   0.5
31	73   0.5
25	78   0.5
44	19   0.5
17	73   0.5
52	61   0.5
57	45   0.5
40	32   0.5
32	29   0.5
28	72   0.5
0	27   0.5
56	35   0.5
66	13   0.5
55	46   0.5
71	48   0.5
58	59   0.5
69	17   0.5
66	50   0.5
39	29   0.5
21	46   0.5
52	9   0.5
52	19   0.5
38	66   0.5
49	46   0.5
59	22   0.5
49	19   0.5
75	57   0.5
12	61   0.5
59	36   0.5
34	58   0.5
72	73   0.5
20	19   0.5
41	48   0.5
16	57   0.5
9	54   0.5
78	59   0.5
58	10   0.5
8	22   0.5
64	0   0.5
46	57   0.5
37	70   0.5
64	45   0.5
38	25   0.5
22	51   0.5
44	22   0.5
12	55   0.5
72	47   0.5
22	18   0.5
40	0   0.5
3	47   0.5
15	29   0.5
57	51   0.5
37	7   0.5
51	57   0.5
17	13   0.5
78	60   0.5
28	46   0.5
22	79   0.5
69	36   0.5
53	45   0.5
65	5   0.5
2	77   0.5
45	66   0.5
72	66   0.5
4	37   0.5
12	33   0.5
39	58   0.5
51	62   0.5
40	62   0.5
14	27   0.5
32	23   0.5
54	49   0.5
15	38   0.5
25	70   0.5
39	7   0.5
8	44   0.5
12	37   0.5
20	49   0.5
62	57   0.5
74	26   0.5
66	69   0.5
41	39   0.5
31	52   0.5
43	18   0.5
38	69   0.5
