37	19   0.5
49	11   0.5
7	67   0.5
18	57   0.5
64	50   0.5
41	12   0.5
27	31   0.5
60	30   0.5
1	61   0.5
70	24   0.5
19	68   0.5
3	19   0.5
29	43   0.5
7	22   0.5
58	70   0.5
10	28   0.5
20	11   0.5
39	38   0.5
5	36   0.5
56	33   0.5
28	55   0.5
21	65   0.5
63	66   0.5
30	40   0.5
39	27   0.5
57	43   0.5
59	61   0.5
39	7   0.5
69	26   0.5
18	25   0.5
11	65   0.5
22	48   0.5
64	1   0.5
16	78   0.5
39	40   0.5
11	23   0.5
20	72   0.5
50	27   0.5
28	77   0.5
73	55   0.5
20	24   0.5
17	48   0.5
23	45   0.5
28	19   0.5
60	40   0.5
61	69   0.5
8	13   0.5
2	64   0.5
10	36   0.5
63	37   0.5
38	76   0.5
33	70   0.5
12	58   0.5
11	61   0.5
72	15   0.5
75	40   0.5
10	31   0.5
23	15   0.5
45	49   0.5
11	2   0.5
69	44   0.5
60	39   0.5
1	40   0.5
68	73   0.5
56	76   0.5
55	0   0.5
60	23   0.5
77	50   0.5
5	79   0.5
71	47   0.5
53	36   0.5
33	9   0.5
12	57   0.5
25	22   0.5
68	55   0.5
41	61   0.5
28	64   0.5
55	13   0.5
40	0   0.5
73	48   0.5
38	65   0.5
54	26   0.5
40	56   0.5
2	3   0.5
43	78   0.5
14	63   0.5
33	22   0.5
60	26   0.5
17	45   0.5
6	54   0.5
44	24   0.5
63	34   0.5
52	29   0.5
70	0   0.5
59	46   0.5
62	38   0.5
22	17   0.5
23	40   0.5
16	31   0.5
42	45   0.5
