44	71   0.5
46	77   0.5
43	25   0.5
73	50   0.5
75	47   0.5
57	50   0.5
4	8   0.5
9	20   0.5
55	41   0.5
41	72   0.5
58	59   0.5
50	55   0.5
79	23   0.5
5	21   0.5
51	36   0.5
69	6   0.5
65	4   0.5
48	68   0.5
26	53   0.5
78	32   0.5
19	75   0.5
42	73   0.5
26	14   0.5
2	19   0.5
43	10   0.5
68	3   0.5
72	27   0.5
31	60   0.5
10	37   0.5
34	64   0.5
10	52   0.5
29	79   0.5
21	14   0.5
55	15   0.5
49	17   0.5
4	63   0.5
58	32   0.5
43	32   0.5
31	17   0.5
13	33   0.5
8	66   0.5
34	4   0.5
76	6   0.5
49	43   0.5
38	35   0.5
61	31   0.5
7	21   0.5
32	2   0.5
72	62   0.5
37	12   0.5
51	14   0.5
46	74   0.5
24	75   0.5
75	46   0.5
58	62   0.5
72	1   0.5
7	2   0.5
65	53   0.5
38	18   0.5
71	27   0.5
71	45   0.5
56	77   0.5
44	70   0.5
27	61   0.5
78	49   0.5
72	25   0.5
69	19   0.5
40	74   0.5
40	53   0.5
15	78   0.5
79	62   0.5
64	47   0.5
55	24   0.5
68	31   0.5
27	48   0.5
45	25   0.5
66	61   0.5
16	24   0.5
39	51   0.5
76	43   0.5
19	63   0.5
0	37   0.5
69	70   0.5
33	34   0.5
76	39   0.5
75	6   0.5
4	51   0.5
41	61   0.5
20	43   0.5
34	18   0.5
33	75   0.5
42	66   0.5
29	12   0.5
12	66   0.5
33	12   0.5
60	54   0.5
79	2   0.5
5	74   0.5
26	13   0.5
19	70   0.5
