11	23   0.5
92	61   0.5
75	52   0.5
34	14   0.5
70	10   0.5
84	46   0.5
30	95   0.5
85	78   0.5
93	23   0.5
8	77   0.5
32	20   0.5
27	80   0.5
14	20   0.5
46	91   0.5
8	74   0.5
85	98   0.5
17	7   0.5
5	21   0.5
50	64   0.5
59	64   0.5
53	77   0.5
10	19   0.5
40	73   0.5
78	2   0.5
26	73   0.5
52	32   0.5
76	79   0.5
57	62   0.5
31	39   0.5
7	33   0.5
40	34   0.5
44	94   0.5
55	45   0.5
58	35   0.5
89	74   0.5
17	70   0.5
10	36   0.5
94	5   0.5
7	40   0.5
68	76   0.5
89	22   0.5
85	26   0.5
77	34   0.5
85	79   0.5
8	65   0.5
15	66   0.5
61	42   0.5
86	97   0.5
33	66   0.5
51	64   0.5
24	98   0.5
8	30   0.5
81	82   0.5
15	88   0.5
47	11   0.5
19	42   0.5
20	81   0.5
90	0   0.5
91	31   0.5
65	44   0.5
44	23   0.5
74	86   0.5
47	8   0.5
42	0   0.5
40	58   0.5
73	21   0.5
42	71   0.5
86	44   0.5
37	46   0.5
69	26   0.5
66	0   0.5
92	59   0.5
34	31   0.5
4	34   0.5
90	54   0.5
21	43   0.5
57	13   0.5
3	67   0.5
15	39   0.5
66	81   0.5
6	79   0.5
9	32   0.5
36	51   0.5
99	43   0.5
28	83   0.5
20	72   0.5
52	90   0.5
98	41   0.5
26	43   0.5
74	43   0.5
80	29   0.5
6	45   0.5
84	21   0.5
39	26   0.5
3	76   0.5
63	26   0.5
73	26   0.5
89	88   0.5
0	37   0.5
33	88   0.5
75	64   0.5
88	72   0.5
53	90   0.5
48	65   0.5
10	35   0.5
80	33   0.5
54	78   0.5
11	70   0.5
10	79   0.5
61	29   0.5
69	6   0.5
94	95   0.5
30	43   0.5
86	58   0.5
9	67   0.5
59	72   0.5
2	32   0.5
73	79   0.5
1	51   0.5
71	81   0.5
25	94   0.5
21	36   0.5
58	83   0.5
98	5   0.5
31	57   0.5
