27	11   0.5
4	39   0.5
47	40   0.5
12	43   0.5
25	63   0.5
41	11   0.5
43	4   0.5
52	69   0.5
28	11   0.5
19	12   0.5
4	77   0.5
42	47   0.5
52	31   0.5
17	70   0.5
61	5   0.5
60	36   0.5
76	7   0.5
41	32   0.5
8	15   0.5
61	52   0.5
11	76   0.5
4	76   0.5
46	55   0.5
9	57   0.5
6	78   0.5
3	40   0.5
57	18   0.5
27	75   0.5
38	47   0.5
36	72   0.5
4	68   0.5
69	73   0.5
51	15   0.5
28	48   0.5
41	58   0.5
9	1   0.5
60	26   0.5
32	51   0.5
42	0   0.5
74	19   0.5
56	15   0.5
69	40   0.5
0	34   0.5
50	47   0.5
9	77   0.5
22	23   0.5
65	68   0.5
75	79   0.5
15	65   0.5
8	61   0.5
19	57   0.5
58	18   0.5
64	63   0.5
26	31   0.5
63	1   0.5
58	29   0.5
50	55   0.5
65	76   0.5
65	5   0.5
9	26   0.5
7	68   0.5
74	38   0.5
71	47   0.5
74	5   0.5
4	73   0.5
3	33   0.5
32	77   0.5
72	10   0.5
65	43   0.5
69	27   0.5
25	62   0.5
62	4   0.5
40	30   0.5
51	41   0.5
60	6   0.5
57	6   0.5
40	76   0.5
7	55   0.5
0	21   0.5
47	39   0.5
27	29   0.5
26	17   0.5
11	59   0.5
62	57   0.5
14	4   0.5
56	10   0.5
33	54   0.5
67	60   0.5
55	72   0.5
77	27   0.5
5	63   0.5
2	73   0.5
15	4   0.5
74	71   0.5
42	15   0.5
27	52   0.5
13	26   0.5
23	57   0.5
20	59   0.5
65	41   0.5
