47	58   0.5
84	53   0.5
31	64   0.5
55	14   0.5
62	3   0.5
22	97   0.5
2	76   0.5
70	64   0.5
32	48   0.5
82	50   0.5
90	60   0.5
89	95   0.5
1	95   0.5
49	59   0.5
55	17   0.5
31	46   0.5
33	66   0.5
73	38   0.5
89	79   0.5
6	72   0.5
5	98   0.5
69	51   0.5
74	10   0.5
18	51   0.5
29	81   0.5
6	80   0.5
41	89   0.5
15	54   0.5
80	78   0.5
43	80   0.5
86	43   0.5
71	62   0.5
62	17   0.5
8	75   0.5
3	47   0.5
29	31   0.5
87	22   0.5
29	89   0.5
24	76   0.5
4	43   0.5
82	78   0.5
49	25   0.5
16	74   0.5
49	47   0.5
57	53   0.5
79	62   0.5
92	11   0.5
71	11   0.5
70	44   0.5
82	54   0.5
54	40   0.5
27	49   0.5
20	16   0.5
73	14   0.5
83	33   0.5
52	40   0.5
35	21   0.5
14	10   0.5
79	75   0.5
77	92   0.5
87	30   0.5
38	36   0.5
50	58   0.5
80	46   0.5
60	99   0.5
19	58   0.5
66	73   0.5
9	91   0.5
99	14   0.5
77	53   0.5
37	32   0.5
37	61   0.5
43	42   0.5
26	91   0.5
66	81   0.5
53	90   0.5
67	94   0.5
14	29   0.5
84	63   0.5
93	97   0.5
54	6   0.5
55	54   0.5
50	51   0.5
59	0   0.5
83	39   0.5
82	93   0.5
66	50   0.5
13	18   0.5
47	83   0.5
76	37   0.5
49	73   0.5
53	49   0.5
39	18   0.5
71	41   0.5
71	34   0.5
93	89   0.5
7	66   0.5
88	1   0.5
96	24   0.5
27	12   0.5
40	15   0.5
79	12   0.5
86	44   0.5
3	65   0.5
66	18   0.5
79	50   0.5
64	38   0.5
75	50   0.5
41	11   0.5
47	59   0.5
21	26   0.5
41	91   0.5
47	73   0.5
95	40   0.5
92	97   0.5
84	59   0.5
47	26   0.5
84	72   0.5
5	55   0.5
57	65   0.5
70	49   0.5
62	61   0.5
0	5   0.5
97	87   0.5
13	68   0.5
