64	70   0.5
30	62   0.5
73	56   0.5
99	9   0.5
15	13   0.5
28	89   0.5
13	64   0.5
57	61   0.5
97	93   0.5
41	3   0.5
46	18   0.5
92	68   0.5
36	20   0.5
77	20   0.5
34	57   0.5
29	2   0.5
82	74   0.5
33	87   0.5
62	97   0.5
0	31   0.5
49	90   0.5
31	73   0.5
89	47   0.5
61	54   0.5
18	58   0.5
55	5   0.5
62	77   0.5
62	35   0.5
95	92   0.5
24	34   0.5
65	97   0.5
69	48   0.5
65	54   0.5
10	90   0.5
79	49   0.5
78	41   0.5
9	89   0.5
89	30   0.5
32	84   0.5
45	80   0.5
68	27   0.5
60	31   0.5
61	4   0.5
18	28   0.5
59	82   0.5
22	98   0.5
72	46   0.5
79	53   0.5
86	26   0.5
25	94   0.5
42	83   0.5
18	66   0.5
40	36   0.5
76	24   0.5
78	60   0.5
4	97   0.5
63	44   0.5
21	55   0.5
55	18   0.5
30	58   0.5
72	59   0.5
15	0   0.5
22	0   0.5
90	19   0.5
0	52   0.5
16	5   0.5
60	44   0.5
69	70   0.5
69	51   0.5
60	32   0.5
53	29   0.5
79	78   0.5
53	46   0.5
88	99   0.5
32	50   0.5
94	49   0.5
32	96   0.5
21	20   0.5
85	54   0.5
48	62   0.5
68	67   0.5
60	89   0.5
70	8   0.5
65	94   0.5
9	51   0.5
50	13   0.5
4	14   0.5
7	18   0.5
92	32   0.5
74	51   0.5
40	0   0.5
28	5   0.5
62	73   0.5
96	11   0.5
90	24   0.5
57	53   0.5
28	6   0.5
37	17   0.5
64	12   0.5
84	0   0.5
34	6   0.5
74	1   0.5
27	16   0.5
24	53   0.5
94	32   0.5
78	83   0.5
22	83   0.5
66	15   0.5
3	30   0.5
83	79   0.5
60	99   0.5
44	23   0.5
33	25   0.5
51	35   0.5
21	69   0.5
17	49   0.5
75	87   0.5
11	29   0.5
9	86   0.5
49	20   0.5
48	63   0.5
20	68   0.5
89	86   0.5
96	89   0.5
73	58   0.5
