54	89   0.5
91	43   0.5
87	12   0.5
81	41   0.5
6	49   0.5
42	88   0.5
33	82   0.5
43	68   0.5
30	17   0.5
86	73   0.5
45	72   0.5
33	52   0.5
97	10   0.5
37	97   0.5
60	34   0.5
93	86   0.5
18	97   0.5
3	85   0.5
64	13   0.5
78	27   0.5
83	39   0.5
63	51   0.5
87	83   0.5
43	76   0.5
74	44   0.5
89	8   0.5
94	47   0.5
16	58   0.5
93	76   0.5
2	15   0.5
85	46   0.5
30	91   0.5
77	12   0.5
49	4   0.5
64	54   0.5
76	20   0.5
42	37   0.5
4	41   0.5
25	61   0.5
0	64   0.5
89	21   0.5
66	13   0.5
25	51   0.5
4	26   0.5
77	3   0.5
79	52   0.5
4	17   0.5
26	63   0.5
75	54   0.5
9	27   0.5
5	16   0.5
64	51   0.5
32	21   0.5
94	26   0.5
26	19   0.5
59	54   0.5
9	64   0.5
98	66   0.5
20	65   0.5
29	78   0.5
15	72   0.5
35	76   0.5
86	20   0.5
7	37   0.5
72	50   0.5
32	17   0.5
68	61   0.5
53	51   0.5
84	35   0.5
73	58   0.5
62	19   0.5
6	1   0.5
52	44   0.5
41	31   0.5
21	74   0.5
80	68   0.5
95	82   0.5
87	43   0.5
91	33   0.5
49	79   0.5
60	21   0.5
54	86   0.5
95	32   0.5
86	93   0.5
71	29   0.5
98	59   0.5
44	60   0.5
17	66   0.5
5	53   0.5
81	49   0.5
33	80   0.5
49	33   0.5
4	52   0.5
84	23   0.5
26	18   0.5
53	71   0.5
91	30   0.5
11	75   0.5
71	19   0.5
56	78   0.5
38	28   0.5
56	26   0.5
4	27   0.5
26	86   0.5
24	92   0.5
52	25   0.5
55	60   0.5
78	68   0.5
27	3   0.5
28	82   0.5
62	20   0.5
70	20   0.5
7	15   0.5
93	40   0.5
32	7   0.5
97	63   0.5
42	90   0.5
0	23   0.5
96	54   0.5
96	50   0.5
82	13   0.5
20	41   0.5
6	20   0.5
90	6   0.5
93	61   0.5
