6	19   0.5
31	58   0.5
7	28   0.5
28	43   0.5
17	9   0.5
21	45   0.5
29	30   0.5
50	15   0.5
23	21   0.5
23	30   0.5
18	34   0.5
36	19   0.5
2	33   0.5
3	29   0.5
45	35   0.5
18	55   0.5
13	59   0.5
52	15   0.5
51	10   0.5
49	53   0.5
9	18   0.5
59	20   0.5
13	31   0.5
39	23   0.5
46	41   0.5
35	36   0.5
45	15   0.5
30	59   0.5
53	58   0.5
24	36   0.5
27	15   0.5
46	54   0.5
45	7   0.5
20	22   0.5
29	18   0.5
36	50   0.5
44	27   0.5
30	10   0.5
41	49   0.5
13	57   0.5
15	17   0.5
40	57   0.5
33	21   0.5
46	11   0.5
51	4   0.5
54	53   0.5
32	44   0.5
15	33   0.5
9	36   0.5
16	41   0.5
8	5   0.5
44	38   0.5
25	18   0.5
39	2   0.5
1	30   0.5
54	9   0.5
6	39   0.5
43	9   0.5
28	23   0.5
31	49   0.5
30	36   0.5
57	59   0.5
22	11   0.5
45	16   0.5
38	23   0.5
51	55   0.5
23	9   0.5
5	29   0.5
6	1   0.5
45	34   0.5
55	45   0.5
24	44   0.5
15	25   0.5
38	1   0.5
54	26   0.5
