50	48   0.5
40	37   0.5
20	59   0.5
36	37   0.5
32	15   0.5
23	46   0.5
53	28   0.5
9	10   0.5
7	43   0.5
3	48   0.5
20	10   0.5
5	45   0.5
33	25   0.5
18	14   0.5
51	2   0.5
34	35   0.5
28	43   0.5
42	58   0.5
10	50   0.5
0	59   0.5
35	29   0.5
39	55   0.5
31	37   0.5
12	35   0.5
46	41   0.5
28	41   0.5
28	5   0.5
27	41   0.5
31	22   0.5
59	6   0.5
33	36   0.5
1	50   0.5
39	43   0.5
10	44   0.5
54	51   0.5
27	58   0.5
55	53   0.5
39	15   0.5
16	38   0.5
55	13   0.5
6	44   0.5
43	59   0.5
8	7   0.5
4	27   0.5
43	6   0.5
58	48   0.5
10	52   0.5
10	7   0.5
12	5   0.5
38	48   0.5
22	48   0.5
53	9   0.5
50	7   0.5
46	12   0.5
26	18   0.5
39	52   0.5
10	18   0.5
3	25   0.5
45	7   0.5
1	0   0.5
11	33   0.5
25	50   0.5
33	22   0.5
56	51   0.5
30	43   0.5
53	8   0.5
52	35   0.5
19	32   0.5
3	29   0.5
0	56   0.5
56	22   0.5
7	25   0.5
33	2   0.5
32	33   0.5
7	37   0.5
