5	4   0.5
9	23   0.5
5	32   0.5
48	33   0.5
17	4   0.5
4	39   0.5
5	59   0.5
35	1   0.5
57	12   0.5
3	42   0.5
19	46   0.5
49	19   0.5
46	54   0.5
55	31   0.5
22	40   0.5
58	30   0.5
12	1   0.5
12	50   0.5
30	4   0.5
36	15   0.5
21	1   0.5
27	42   0.5
33	19   0.5
14	2   0.5
55	4   0.5
10	28   0.5
46	39   0.5
10	17   0.5
26	54   0.5
39	29   0.5
46	48   0.5
56	33   0.5
36	40   0.5
8	9   0.5
26	5   0.5
54	55   0.5
1	48   0.5
0	47   0.5
21	5   0.5
13	0   0.5
7	21   0.5
45	56   0.5
47	8   0.5
30	38   0.5
9	42   0.5
40	17   0.5
15	36   0.5
7	59   0.5
58	33   0.5
35	29   0.5
12	16   0.5
29	47   0.5
21	56   0.5
31	41   0.5
17	14   0.5
20	56   0.5
3	46   0.5
19	33   0.5
15	17   0.5
26	8   0.5
53	30   0.5
49	7   0.5
31	40   0.5
34	47   0.5
36	45   0.5
56	10   0.5
48	21   0.5
56	11   0.5
10	51   0.5
17	42   0.5
48	1   0.5
29	51   0.5
20	40   0.5
54	47   0.5
39	19   0.5
