38	6   0.5
50	28   0.5
36	18   0.5
44	22   0.5
31	13   0.5
8	28   0.5
11	52   0.5
14	53   0.5
8	55   0.5
4	14   0.5
48	33   0.5
46	20   0.5
8	7   0.5
42	32   0.5
50	10   0.5
57	10   0.5
44	1   0.5
22	20   0.5
49	32   0.5
20	29   0.5
53	15   0.5
12	49   0.5
27	23   0.5
5	29   0.5
1	44   0.5
24	34   0.5
44	9   0.5
25	2   0.5
56	19   0.5
42	13   0.5
7	34   0.5
33	57   0.5
28	51   0.5
49	59   0.5
37	2   0.5
31	33   0.5
57	2   0.5
54	45   0.5
45	22   0.5
34	10   0.5
57	38   0.5
18	43   0.5
55	6   0.5
21	49   0.5
19	52   0.5
5	35   0.5
52	8   0.5
37	57   0.5
13	27   0.5
16	19   0.5
51	9   0.5
24	26   0.5
20	21   0.5
7	29   0.5
36	45   0.5
43	28   0.5
13	9   0.5
31	45   0.5
33	1   0.5
47	17   0.5
19	40   0.5
24	49   0.5
24	17   0.5
13	44   0.5
22	35   0.5
12	48   0.5
34	28   0.5
57	55   0.5
24	30   0.5
52	44   0.5
56	16   0.5
29	11   0.5
31	41   0.5
34	0   0.5
34	53   0.5
