2	19   0.5
49	18   0.5
27	25   0.5
8	45   0.5
24	7   0.5
10	44   0.5
53	10   0.5
56	0   0.5
41	33   0.5
48	24   0.5
23	24   0.5
21	7   0.5
14	50   0.5
12	45   0.5
50	25   0.5
12	8   0.5
22	58   0.5
27	37   0.5
7	9   0.5
52	21   0.5
51	26   0.5
16	59   0.5
55	58   0.5
2	38   0.5
10	36   0.5
23	12   0.5
48	29   0.5
9	35   0.5
25	16   0.5
55	32   0.5
14	11   0.5
12	42   0.5
36	39   0.5
51	54   0.5
22	52   0.5
56	35   0.5
35	59   0.5
24	51   0.5
26	33   0.5
5	23   0.5
30	13   0.5
37	5   0.5
4	20   0.5
39	11   0.5
49	52   0.5
11	47   0.5
46	56   0.5
54	28   0.5
16	19   0.5
18	47   0.5
1	33   0.5
52	40   0.5
17	34   0.5
54	32   0.5
18	34   0.5
43	24   0.5
18	32   0.5
57	54   0.5
44	45   0.5
25	26   0.5
2	59   0.5
47	42   0.5
16	9   0.5
57	3   0.5
7	46   0.5
43	55   0.5
57	7   0.5
21	36   0.5
55	5   0.5
21	17   0.5
49	44   0.5
13	2   0.5
51	35   0.5
12	10   0.5
30	10   0.5
