80	1   0.5
48	89   0.5
29	72   0.5
78	39   0.5
4	23   0.5
93	21   0.5
66	53   0.5
76	52   0.5
90	62   0.5
91	82   0.5
30	73   0.5
85	59   0.5
95	42   0.5
55	87   0.5
91	75   0.5
31	75   0.5
63	19   0.5
75	8   0.5
50	45   0.5
58	10   0.5
3	66   0.5
98	40   0.5
57	93   0.5
9	93   0.5
9	95   0.5
35	97   0.5
76	68   0.5
65	27   0.5
65	52   0.5
49	62   0.5
41	71   0.5
99	81   0.5
4	85   0.5
76	51   0.5
3	23   0.5
26	79   0.5
14	41   0.5
12	61   0.5
42	63   0.5
61	15   0.5
38	3   0.5
51	14   0.5
18	70   0.5
45	31   0.5
31	87   0.5
93	23   0.5
49	25   0.5
85	22   0.5
23	79   0.5
98	79   0.5
13	78   0.5
93	49   0.5
54	91   0.5
2	65   0.5
6	9   0.5
65	86   0.5
32	63   0.5
37	20   0.5
98	10   0.5
20	68   0.5
16	27   0.5
64	42   0.5
53	74   0.5
6	80   0.5
27	16   0.5
34	20   0.5
63	54   0.5
67	53   0.5
36	83   0.5
41	42   0.5
78	92   0.5
28	31   0.5
1	27   0.5
99	58   0.5
78	43   0.5
26	14   0.5
26	54   0.5
32	4   0.5
17	48   0.5
95	30   0.5
32	29   0.5
1	9   0.5
76	9   0.5
25	65   0.5
67	30   0.5
76	44   0.5
61	46   0.5
12	74   0.5
50	6   0.5
12	17   0.5
50	62   0.5
93	18   0.5
91	77   0.5
3	44   0.5
43	23   0.5
75	3   0.5
36	60   0.5
52	57   0.5
77	9   0.5
82	18   0.5
10	15   0.5
18	80   0.5
10	3   0.5
58	40   0.5
25	18   0.5
79	58   0.5
13	31   0.5
18	35   0.5
64	31   0.5
11	34   0.5
87	98   0.5
2	0   0.5
54	37   0.5
4	8   0.5
40	45   0.5
37	88   0.5
3	59   0.5
10	83   0.5
61	62   0.5
23	0   0.5
14	81   0.5
80	53   0.5
41	20   0.5
32	91   0.5
98	19   0.5
