7	55   0.5
34	52   0.5
50	2   0.5
12	5   0.5
55	42   0.5
44	57   0.5
27	20   0.5
24	38   0.5
58	48   0.5
28	4   0.5
19	33   0.5
39	50   0.5
59	21   0.5
43	19   0.5
58	56   0.5
30	7   0.5
3	58   0.5
38	48   0.5
44	19   0.5
1	57   0.5
17	15   0.5
17	13   0.5
1	48   0.5
37	17   0.5
47	35   0.5
17	50   0.5
51	52   0.5
5	35   0.5
24	42   0.5
54	18   0.5
23	27   0.5
23	13   0.5
7	40   0.5
29	19   0.5
37	18   0.5
50	45   0.5
55	44   0.5
27	14   0.5
58	52   0.5
41	14   0.5
12	53   0.5
29	8   0.5
57	15   0.5
27	36   0.5
30	2   0.5
18	35   0.5
7	41   0.5
4	30   0.5
45	36   0.5
37	40   0.5
54	55   0.5
20	15   0.5
17	6   0.5
39	5   0.5
6	26   0.5
33	26   0.5
5	37   0.5
21	51   0.5
32	14   0.5
47	3   0.5
25	41   0.5
32	51   0.5
8	48   0.5
3	8   0.5
0	56   0.5
13	41   0.5
30	44   0.5
16	42   0.5
55	33   0.5
58	1   0.5
15	52   0.5
51	17   0.5
10	43   0.5
20	44   0.5
28	19   0.5
