35	5   0.5
4	11   0.5
24	23   0.5
4	38   0.5
3	35   0.5
3	23   0.5
6	25   0.5
19	21   0.5
15	1   0.5
6	2   0.5
36	23   0.5
21	23   0.5
5	14   0.5
5	10   0.5
22	39   0.5
36	0   0.5
11	0   0.5
26	21   0.5
21	2   0.5
20	27   0.5
22	19   0.5
16	14   0.5
11	20   0.5
20	1   0.5
18	12   0.5
35	18   0.5
26	24   0.5
13	32   0.5
20	0   0.5
7	13   0.5
23	6   0.5
30	11   0.5
32	35   0.5
0	35   0.5
18	22   0.5
20	10   0.5
11	13   0.5
7	14   0.5
8	24   0.5
21	14   0.5
9	35   0.5
9	25   0.5
16	3   0.5
12	22   0.5
16	1   0.5
39	33   0.5
36	27   0.5
39	2   0.5
8	34   0.5
38	14   0.5
