32	35   0.5
9	20   0.5
73	21   0.5
71	56   0.5
7	33   0.5
42	60   0.5
3	50   0.5
40	95   0.5
22	60   0.5
53	32   0.5
86	56   0.5
22	78   0.5
4	70   0.5
96	62   0.5
73	26   0.5
69	1   0.5
63	65   0.5
86	88   0.5
20	27   0.5
13	9   0.5
54	79   0.5
14	95   0.5
28	74   0.5
42	16   0.5
87	21   0.5
80	32   0.5
20	34   0.5
90	59   0.5
76	8   0.5
97	80   0.5
78	65   0.5
97	98   0.5
5	65   0.5
37	36   0.5
51	69   0.5
26	31   0.5
78	51   0.5
26	5   0.5
73	17   0.5
92	20   0.5
32	9   0.5
7	36   0.5
99	88   0.5
92	0   0.5
68	24   0.5
89	31   0.5
20	82   0.5
67	44   0.5
29	75   0.5
61	15   0.5
43	2   0.5
88	55   0.5
27	11   0.5
58	69   0.5
96	57   0.5
32	0   0.5
72	70   0.5
65	97   0.5
34	13   0.5
89	40   0.5
89	33   0.5
30	66   0.5
56	37   0.5
71	54   0.5
84	16   0.5
19	2   0.5
15	70   0.5
13	10   0.5
78	96   0.5
85	77   0.5
91	62   0.5
97	24   0.5
41	77   0.5
32	76   0.5
47	21   0.5
42	80   0.5
83	61   0.5
57	97   0.5
39	30   0.5
70	13   0.5
56	73   0.5
40	39   0.5
91	76   0.5
70	76   0.5
65	63   0.5
47	89   0.5
71	42   0.5
56	23   0.5
62	17   0.5
59	44   0.5
29	50   0.5
26	36   0.5
45	74   0.5
30	0   0.5
65	44   0.5
78	83   0.5
14	75   0.5
10	16   0.5
67	29   0.5
81	54   0.5
7	23   0.5
69	45   0.5
86	91   0.5
91	51   0.5
49	42   0.5
84	17   0.5
93	13   0.5
77	27   0.5
5	10   0.5
98	52   0.5
45	98   0.5
50	53   0.5
51	30   0.5
76	96   0.5
88	53   0.5
25	3   0.5
65	55   0.5
57	98   0.5
46	90   0.5
34	89   0.5
29	84   0.5
15	10   0.5
70	79   0.5
83	99   0.5
58	95   0.5
