8	9   0.5
21	17   0.5
9	32   0.5
6	16   0.5
5	20   0.5
15	38   0.5
11	24   0.5
15	11   0.5
3	38   0.5
9	39   0.5
38	36   0.5
38	20   0.5
6	15   0.5
31	3   0.5
12	6   0.5
16	13   0.5
2	12   0.5
27	25   0.5
37	31   0.5
22	26   0.5
14	20   0.5
34	10   0.5
25	0   0.5
13	20   0.5
3	32   0.5
4	23   0.5
25	13   0.5
28	15   0.5
29	3   0.5
9	25   0.5
17	6   0.5
24	11   0.5
29	21   0.5
10	14   0.5
1	23   0.5
4	9   0.5
14	27   0.5
2	9   0.5
20	35   0.5
25	6   0.5
27	24   0.5
6	0   0.5
32	0   0.5
9	28   0.5
38	23   0.5
37	22   0.5
26	25   0.5
1	16   0.5
19	33   0.5
18	36   0.5
