3	56   0.5
36	0   0.5
27	53   0.5
45	55   0.5
11	93   0.5
40	19   0.5
33	7   0.5
26	43   0.5
22	50   0.5
52	40   0.5
91	92   0.5
24	67   0.5
92	94   0.5
36	80   0.5
41	87   0.5
57	1   0.5
97	73   0.5
49	17   0.5
14	45   0.5
35	33   0.5
49	60   0.5
78	11   0.5
16	90   0.5
35	5   0.5
85	72   0.5
1	25   0.5
51	11   0.5
60	94   0.5
42	4   0.5
37	75   0.5
92	82   0.5
21	50   0.5
26	18   0.5
9	32   0.5
22	0   0.5
90	76   0.5
9	49   0.5
17	80   0.5
60	22   0.5
48	57   0.5
39	98   0.5
18	80   0.5
43	49   0.5
40	7   0.5
21	93   0.5
97	81   0.5
82	28   0.5
59	25   0.5
92	46   0.5
40	28   0.5
33	91   0.5
8	9   0.5
88	20   0.5
60	0   0.5
86	28   0.5
87	48   0.5
36	60   0.5
98	61   0.5
99	34   0.5
52	88   0.5
12	59   0.5
84	49   0.5
49	88   0.5
23	91   0.5
66	40   0.5
80	37   0.5
25	22   0.5
4	0   0.5
31	3   0.5
10	12   0.5
18	51   0.5
72	12   0.5
36	77   0.5
76	4   0.5
8	74   0.5
87	12   0.5
95	86   0.5
34	41   0.5
96	43   0.5
93	29   0.5
75	4   0.5
36	19   0.5
14	5   0.5
48	84   0.5
45	13   0.5
13	14   0.5
18	47   0.5
42	52   0.5
24	4   0.5
85	30   0.5
20	81   0.5
7	92   0.5
89	86   0.5
31	0   0.5
70	72   0.5
18	58   0.5
92	36   0.5
22	37   0.5
42	59   0.5
77	51   0.5
12	57   0.5
66	45   0.5
54	40   0.5
79	53   0.5
2	95   0.5
16	49   0.5
25	41   0.5
84	70   0.5
27	91   0.5
95	31   0.5
83	36   0.5
75	81   0.5
24	69   0.5
18	90   0.5
76	64   0.5
21	40   0.5
74	81   0.5
66	15   0.5
23	10   0.5
22	10   0.5
41	71   0.5
53	63   0.5
72	73   0.5
15	30   0.5
97	85   0.5
