48	20   0.5
86	85   0.5
46	39   0.5
84	42   0.5
45	28   0.5
42	61   0.5
65	5   0.5
77	95   0.5
95	0   0.5
56	96   0.5
81	73   0.5
12	72   0.5
41	57   0.5
87	47   0.5
46	52   0.5
96	53   0.5
25	6   0.5
79	73   0.5
85	66   0.5
36	37   0.5
3	68   0.5
31	88   0.5
1	86   0.5
82	5   0.5
10	35   0.5
22	48   0.5
7	67   0.5
44	38   0.5
73	8   0.5
85	8   0.5
20	18   0.5
58	79   0.5
22	12   0.5
20	74   0.5
94	41   0.5
67	35   0.5
57	61   0.5
96	72   0.5
54	52   0.5
45	3   0.5
54	46   0.5
81	32   0.5
95	61   0.5
30	53   0.5
69	61   0.5
24	70   0.5
95	5   0.5
23	6   0.5
12	5   0.5
4	88   0.5
19	58   0.5
6	74   0.5
81	83   0.5
65	9   0.5
60	63   0.5
32	70   0.5
36	62   0.5
72	67   0.5
56	9   0.5
97	78   0.5
57	10   0.5
42	85   0.5
59	24   0.5
35	81   0.5
29	15   0.5
20	21   0.5
24	96   0.5
32	84   0.5
41	5   0.5
83	92   0.5
4	28   0.5
25	72   0.5
24	44   0.5
89	76   0.5
48	40   0.5
42	59   0.5
85	46   0.5
26	54   0.5
36	6   0.5
63	66   0.5
32	35   0.5
59	26   0.5
7	92   0.5
32	62   0.5
36	64   0.5
45	36   0.5
89	78   0.5
54	65   0.5
33	54   0.5
40	21   0.5
29	41   0.5
71	79   0.5
48	69   0.5
8	36   0.5
50	94   0.5
56	91   0.5
68	79   0.5
55	44   0.5
88	42   0.5
24	9   0.5
94	17   0.5
62	22   0.5
8	46   0.5
7	60   0.5
67	52   0.5
67	82   0.5
52	60   0.5
30	5   0.5
51	42   0.5
7	90   0.5
85	34   0.5
92	12   0.5
93	9   0.5
37	63   0.5
41	87   0.5
99	69   0.5
55	54   0.5
69	6   0.5
23	18   0.5
55	63   0.5
83	49   0.5
98	64   0.5
92	96   0.5
43	48   0.5
30	98   0.5
