19	9   0.5
38	22   0.5
25	5   0.5
24	35   0.5
4	35   0.5
31	39   0.5
3	36   0.5
3	29   0.5
29	24   0.5
31	9   0.5
26	0   0.5
18	12   0.5
19	18   0.5
13	10   0.5
31	17   0.5
30	5   0.5
5	28   0.5
34	21   0.5
0	27   0.5
29	27   0.5
22	26   0.5
4	9   0.5
16	4   0.5
12	5   0.5
7	12   0.5
21	29   0.5
23	26   0.5
32	0   0.5
9	13   0.5
15	38   0.5
33	20   0.5
16	7   0.5
4	24   0.5
37	22   0.5
23	1   0.5
21	10   0.5
1	8   0.5
9	22   0.5
0	9   0.5
29	25   0.5
3	17   0.5
7	6   0.5
37	24   0.5
1	34   0.5
34	20   0.5
6	14   0.5
17	1   0.5
15	3   0.5
2	31   0.5
23	31   0.5
