18	16   0.5
5	32   0.5
34	1   0.5
38	8   0.5
11	27   0.5
39	11   0.5
39	10   0.5
24	39   0.5
33	23   0.5
5	0   0.5
20	13   0.5
31	9   0.5
10	31   0.5
14	37   0.5
28	15   0.5
6	15   0.5
10	25   0.5
6	29   0.5
25	34   0.5
5	37   0.5
10	36   0.5
28	9   0.5
32	34   0.5
25	10   0.5
3	0   0.5
19	8   0.5
26	4   0.5
13	20   0.5
37	27   0.5
17	27   0.5
28	7   0.5
8	9   0.5
24	17   0.5
11	9   0.5
6	17   0.5
1	27   0.5
39	5   0.5
12	28   0.5
5	23   0.5
33	4   0.5
3	32   0.5
23	31   0.5
9	18   0.5
15	17   0.5
12	30   0.5
12	19   0.5
27	3   0.5
25	7   0.5
23	33   0.5
14	39   0.5
