1	31   0.5
5	32   0.5
15	9   0.5
15	7   0.5
2	12   0.5
23	34   0.5
17	10   0.5
30	2   0.5
36	9   0.5
3	10   0.5
21	13   0.5
36	32   0.5
10	20   0.5
19	4   0.5
17	7   0.5
27	10   0.5
2	25   0.5
16	11   0.5
5	27   0.5
36	11   0.5
27	34   0.5
2	35   0.5
17	31   0.5
8	30   0.5
25	32   0.5
23	28   0.5
2	9   0.5
0	11   0.5
34	4   0.5
3	9   0.5
5	20   0.5
23	10   0.5
19	10   0.5
22	27   0.5
15	19   0.5
39	4   0.5
10	38   0.5
34	10   0.5
20	10   0.5
33	16   0.5
22	4   0.5
13	24   0.5
2	10   0.5
17	34   0.5
23	6   0.5
29	24   0.5
31	14   0.5
29	9   0.5
8	31   0.5
9	13   0.5
