0	2   0.5
0	7   0.5
0	11   0.5
0	13   0.5
0	14   0.5
0	16   0.5
0	18   0.5
0	22   0.5
0	24   0.5
0	25   0.5
0	26   0.5
0	29   0.5
0	32   0.5
0	33   0.5
0	34   0.5
0	36   0.5
0	37   0.5
0	41   0.5
0	45   0.5
0	46   0.5
0	47   0.5
0	48   0.5
0	50   0.5
0	51   0.5
0	53   0.5
0	54   0.5
0	55   0.5
0	56   0.5
0	57   0.5
0	58   0.5
0	59   0.5
1	0   0.5
1	52   0.5
1	53   0.5
1	54   0.5
2	2   0.5
2	6   0.5
2	7   0.5
2	8   0.5
2	9   0.5
2	12   0.5
2	14   0.5
2	18   0.5
2	19   0.5
2	23   0.5
2	24   0.5
2	25   0.5
2	27   0.5
2	28   0.5
2	29   0.5
2	34   0.5
2	36   0.5
2	37   0.5
2	38   0.5
2	39   0.5
2	40   0.5
2	47   0.5
3	0   0.5
3	2   0.5
4	0   0.5
4	2   0.5
5	0   0.5
5	2   0.5
6	0   0.5
8	0   0.5
9	2   0.5
10	0   0.5
10	2   0.5
11	2   0.5
12	2   0.5
13	0   0.5
15	0   0.5
15	2   0.5
16	0   0.5
17	0   0.5
17	2   0.5
19	0   0.5
20	0   0.5
20	2   0.5
21	0   0.5
21	2   0.5
22	2   0.5
23	2   0.5
26	0   0.5
27	2   0.5
28	2   0.5
30	0   0.5
30	2   0.5
31	0   0.5
31	2   0.5
32	0   0.5
33	0   0.5
35	0   0.5
35	2   0.5
38	2   0.5
39	0   0.5
40	2   0.5
41	0   0.5
42	0   0.5
42	2   0.5
43	0   0.5
43	2   0.5
44	0   0.5
44	2   0.5
45	2   0.5
46	0   0.5
48	0   0.5
49	0   0.5
49	1   0.5
50	1   0.5
51	1   0.5
52	0   0.5
55	1   0.5
56	0   0.5
57	0   0.5
58	0   0.5
59	0   0.5
