0	4   0.5
0	6   0.5
0	7   0.5
0	8   0.5
0	10   0.5
0	15   0.5
0	16   0.5
0	17   0.5
0	18   0.5
0	24   0.5
0	26   0.5
0	32   0.5
0	34   0.5
0	36   0.5
0	38   0.5
0	39   0.5
0	40   0.5
0	41   0.5
0	44   0.5
0	45   0.5
0	46   0.5
0	49   0.5
0	53   0.5
0	54   0.5
0	57   0.5
0	60   0.5
0	61   0.5
0	65   0.5
0	67   0.5
0	68   0.5
0	69   0.5
0	71   0.5
0	73   0.5
0	76   0.5
0	78   0.5
0	79   0.5
1	0   0.5
2	0   0.5
2	2   0.5
2	3   0.5
2	5   0.5
2	6   0.5
2	8   0.5
2	10   0.5
2	11   0.5
2	12   0.5
2	13   0.5
2	14   0.5
2	17   0.5
2	20   0.5
2	21   0.5
2	22   0.5
2	23   0.5
2	24   0.5
2	25   0.5
2	27   0.5
2	28   0.5
2	29   0.5
2	31   0.5
2	34   0.5
2	38   0.5
2	39   0.5
2	40   0.5
2	41   0.5
2	42   0.5
2	44   0.5
2	46   0.5
2	47   0.5
2	50   0.5
2	51   0.5
2	52   0.5
2	53   0.5
2	54   0.5
2	55   0.5
2	56   0.5
2	57   0.5
2	61   0.5
2	62   0.5
2	63   0.5
2	64   0.5
2	66   0.5
2	69   0.5
2	70   0.5
2	71   0.5
2	72   0.5
2	73   0.5
2	74   0.5
2	75   0.5
2	77   0.5
2	78   0.5
2	79   0.5
3	0   0.5
4	2   0.5
5	2   0.5
7	2   0.5
9	0   0.5
9	2   0.5
11	2   0.5
12	2   0.5
13	0   0.5
14	2   0.5
15	0   0.5
16	0   0.5
18	2   0.5
19	0   0.5
19	2   0.5
20	0   0.5
21	2   0.5
22	0   0.5
23	2   0.5
25	2   0.5
26	0   0.5
27	2   0.5
28	2   0.5
29	0   0.5
30	0   0.5
30	2   0.5
31	2   0.5
32	2   0.5
33	0   0.5
33	2   0.5
35	0   0.5
35	2   0.5
36	0   0.5
37	0   0.5
37	2   0.5
42	0   0.5
43	0   0.5
43	2   0.5
45	0   0.5
47	2   0.5
48	0   0.5
48	2   0.5
49	2   0.5
50	0   0.5
51	0   0.5
52	2   0.5
55	0   0.5
56	0   0.5
58	0   0.5
58	2   0.5
59	0   0.5
59	2   0.5
60	0   0.5
62	2   0.5
63	0   0.5
64	2   0.5
65	0   0.5
66	2   0.5
67	2   0.5
68	2   0.5
70	0   0.5
72	2   0.5
74	2   0.5
75	2   0.5
76	0   0.5
77	2   0.5
