0	2   0.5
0	4   0.5
0	8   0.5
0	9   0.5
0	12   0.5
0	13   0.5
0	15   0.5
0	16   0.5
0	19   0.5
0	20   0.5
0	21   0.5
0	22   0.5
0	24   0.5
0	26   0.5
0	27   0.5
0	28   0.5
0	34   0.5
0	35   0.5
0	36   0.5
0	38   0.5
0	39   0.5
0	40   0.5
0	41   0.5
0	42   0.5
0	43   0.5
0	44   0.5
0	45   0.5
0	46   0.5
0	47   0.5
0	48   0.5
0	49   0.5
1	0   0.5
1	35   0.5
2	2   0.5
2	3   0.5
2	7   0.5
2	9   0.5
2	10   0.5
2	11   0.5
2	13   0.5
2	14   0.5
2	15   0.5
2	18   0.5
2	20   0.5
2	22   0.5
2	23   0.5
2	25   0.5
2	28   0.5
2	30   0.5
2	31   0.5
2	33   0.5
3	0   0.5
4	2   0.5
5	0   0.5
5	2   0.5
6	0   0.5
6	2   0.5
7	2   0.5
8	0   0.5
10	0   0.5
11	2   0.5
12	2   0.5
14	0   0.5
16	0   0.5
17	0   0.5
17	2   0.5
18	2   0.5
19	2   0.5
21	2   0.5
23	0   0.5
24	0   0.5
25	2   0.5
26	2   0.5
27	0   0.5
29	0   0.5
29	2   0.5
30	0   0.5
31	0   0.5
32	0   0.5
32	2   0.5
33	0   0.5
34	0   0.5
36	1   0.5
37	0   0.5
37	1   0.5
38	0   0.5
39	0   0.5
40	0   0.5
41	0   0.5
42	0   0.5
43	0   0.5
44	0   0.5
45	0   0.5
46	0   0.5
47	0   0.5
48	0   0.5
49	0   0.5
