0	4   0.5
0	6   0.5
0	7   0.5
0	8   0.5
0	10   0.5
0	15   0.5
0	16   0.5
0	17   0.5
0	18   0.5
0	24   0.5
0	26   0.5
0	32   0.5
0	34   0.5
0	36   0.5
0	38   0.5
0	39   0.5
1	0   0.5
2	0   0.5
2	2   0.5
2	3   0.5
2	5   0.5
2	6   0.5
2	8   0.5
2	10   0.5
2	11   0.5
2	12   0.5
2	13   0.5
2	14   0.5
2	17   0.5
2	20   0.5
2	21   0.5
2	22   0.5
2	23   0.5
2	24   0.5
2	25   0.5
2	27   0.5
2	28   0.5
2	29   0.5
2	31   0.5
2	34   0.5
2	38   0.5
2	39   0.5
3	0   0.5
4	2   0.5
5	2   0.5
7	2   0.5
9	0   0.5
9	2   0.5
11	2   0.5
12	2   0.5
13	0   0.5
14	2   0.5
15	0   0.5
16	0   0.5
18	2   0.5
19	0   0.5
19	2   0.5
20	0   0.5
21	2   0.5
22	0   0.5
23	2   0.5
25	2   0.5
26	0   0.5
27	2   0.5
28	2   0.5
29	0   0.5
30	0   0.5
30	2   0.5
31	2   0.5
32	2   0.5
33	0   0.5
33	2   0.5
35	0   0.5
35	2   0.5
36	0   0.5
37	0   0.5
37	2   0.5
